order_id,order_value_inr,region,session_duration_sec
O1040005,370,North,35
O1040006,441,South,97
O1040007,185,East,2
O1040008,401,North,181
O1040009,142,West,16
O1040010,210,East,64
O1040011,248,East,59
O1040012,161,North,60
O1040013,270,North,3
O1040014,463,West,103
O1040015,723,South,144
O1040016,309,North,70
O1040017,291,South,137
O1040018,380,South,5
O1040019,353,West,117
O1040020,243,North,20
O1040021,529,East,226
O1040022,348,North,49
O1040023,290,South,44
O1040024,304,South,87
O1040025,1307,South,53
O1040026,594,East,82
O1040027,340,East,25
O1040028,119,West,82
O1040029,172,South,65
O1040030,421,North,174
O1040031,349,North,67
O1040032,227,East,17
O1040033,378,East,29
O1040034,278,East,64
O1040035,293,East,16
O1040036,370,North,31
O1040037,243,North,40
O1040038,202,South,24
O1040039,205,South,47
O1040040,329,South,229
O1040041,183,North,19
O1040042,1206,East,20
O1040043,643,South,35
O1040044,578,East,5
O1040045,259,South,41
O1040046,264,West,2
O1040047,199,South,44
O1040048,1012,North,51
O1040049,790,North,62
O1040050,565,North,160
O1040051,380,North,26
O1040052,332,West,92
O1040053,520,East,95
O1040054,897,West,18
O1040055,556,South,9
O1040056,231,West,10
O1040057,275,East,62
O1040058,510,North,56
O1040059,262,North,22
O1040060,319,South,32
O1040061,859,East,20
O1040062,345,West,13
O1040063,183,West,11
O1040064,1708,West,36
O1040065,695,North,94
O1040066,391,East,93
O1040067,402,South,293
O1040068,139,West,208
O1040069,331,West,46
O1040070,278,East,5
O1040071,424,West,11
O1040072,910,South,138
O1040073,503,North,37
O1040074,1113,East,95
O1040075,201,North,57
O1040076,187,East,71
O1040077,751,West,166
O1040078,425,East,34
O1040079,510,South,28
O1040080,398,West,20
O1040081,445,East,94
O1040082,569,South,12
O1040083,458,South,188
O1040084,303,East,241
O1040085,1293,South,28
O1040086,423,South,148
O1040087,365,West,14
O1040088,339,South,80
O1040089,478,West,37
O1040090,357,South,99
O1040091,146,East,184
O1040092,355,South,48
O1040093,235,North,31
O1040094,461,East,5
O1040095,397,West,68
O1040096,289,East,20
O1040097,646,West,69
O1040098,389,North,19
O1040099,334,South,83
O1040100,337,West,110
O1040101,333,South,18
O1040102,520,North,159
O1040103,273,South,36
O1040104,418,West,7
O1040105,314,East,91
O1040106,293,North,4
O1040107,511,North,168
O1040108,253,North,173
O1040109,523,West,60
O1040110,471,South,131
O1040111,783,West,19
O1040112,167,West,15
O1040113,672,East,6
O1040114,347,East,9
O1040115,165,South,75
O1040116,290,South,20
O1040117,521,South,229
O1040118,386,West,50
O1040119,791,South,16
O1040120,341,West,49
O1040121,397,East,24
O1040122,368,North,50
O1040123,242,South,69
O1040124,398,North,121
O1040125,362,North,9
O1040126,421,South,33
O1040127,416,North,68
O1040128,404,West,5
O1040129,423,South,155
O1040130,699,North,44
O1040131,247,North,18
O1040132,281,South,35
O1040133,819,South,120
O1040134,762,North,45
O1040135,459,South,44
O1040136,1110,East,44
O1040137,515,North,32
O1040138,1030,North,57
O1040139,837,South,54
O1040140,910,North,22
O1040141,227,South,21
O1040142,563,East,79
O1040143,387,West,11
O1040144,207,North,94
O1040145,787,South,39
O1040146,733,North,83
O1040147,375,South,107
O1040148,296,West,204
O1040149,415,West,47
O1040150,163,East,5
O1040151,206,North,89
O1040152,347,South,81
O1040153,549,West,8
O1040154,368,South,28
O1040155,306,East,84
O1040156,267,East,115
O1040157,1365,South,219
O1040158,236,East,61
O1040159,162,North,4
O1040160,303,South,7
O1040161,523,South,466
O1040162,426,East,192
O1040163,277,South,132
O1040164,444,West,27
O1040165,702,North,54
O1040166,447,North,21
O1040167,436,North,117
O1040168,436,South,28
O1040169,278,South,62
O1040170,505,South,67
O1040171,679,West,73
O1040172,793,East,38
O1040173,500,North,52
O1040174,406,East,3
O1040175,1031,South,7
O1040176,428,East,51
O1040177,317,West,190
O1040178,286,North,290
O1040179,270,West,2
O1040180,314,East,3
O1040181,1057,North,151
O1040182,276,West,78
O1040183,866,South,4
O1040184,364,North,3
O1040185,679,North,7
O1040186,235,East,39
O1040187,400,West,61
O1040188,180,North,39
O1040189,408,West,19
O1040190,598,North,15
O1040191,654,North,25
O1040192,403,South,10
O1040193,337,South,4
O1040194,421,South,2
O1040195,303,North,4
O1040196,303,North,55
O1040197,329,East,28
O1040198,452,South,5
O1040199,827,South,43
O1040200,772,North,49
O1040201,344,West,40
O1040202,268,South,11
O1040203,280,West,133
O1040204,193,South,20
O1040205,581,South,98
O1040206,201,South,66
O1040207,130,North,36
O1040208,581,South,18
O1040209,568,North,63
O1040210,235,North,161
O1040211,469,East,100
O1040212,209,South,77
O1040213,384,East,19
O1040214,483,West,77
O1040215,571,South,94
O1040216,492,North,4
O1040217,156,East,52
O1040218,469,South,43
O1040219,1200,East,95
O1040220,491,North,64
O1040221,202,East,68
O1040222,283,East,38
O1040223,312,North,169
O1040224,126,North,6
O1040225,424,West,13
O1040226,339,North,119
O1040227,347,East,8
O1040228,379,South,26
O1040229,281,West,2
O1040230,619,North,33
O1040231,442,North,90
O1040232,309,East,184
O1040233,504,West,32
O1040234,482,East,7
O1040235,250,South,4
O1040236,370,South,48
O1040237,370,East,69
O1040238,301,South,4
O1040239,205,East,73
O1040240,296,West,41
O1040241,760,North,54
O1040242,292,North,169
O1040243,632,West,12
O1040244,396,East,8
O1040245,439,South,128
O1040246,219,South,79
O1040247,722,West,20
O1040248,1130,West,10
O1040249,285,North,79
O1040250,774,East,4
O1040251,214,West,10
O1040252,393,North,162
O1040253,224,North,56
O1040254,487,North,3
O1040255,364,South,166
O1040256,393,East,31
O1040257,777,South,144
O1040258,751,South,73
O1040259,370,South,51
O1040260,702,South,123
O1040261,717,South,63
O1040262,703,South,5
O1040263,434,West,18
O1040264,476,South,9
O1040265,350,East,30
O1040266,1296,North,57
O1040267,493,South,20
O1040268,387,West,72
O1040269,519,East,134
O1040270,462,North,53
O1040271,1131,North,36
O1040272,399,East,27
O1040273,592,North,15
O1040274,380,North,14
O1040275,174,North,11
O1040276,404,East,37
O1040277,618,South,138
O1040278,432,East,69
O1040279,226,North,14
O1040280,891,West,17
O1040281,223,North,11
O1040282,274,North,8
O1040283,230,South,131
O1040284,240,North,60
O1040285,413,South,18
O1040286,548,West,22
O1040287,301,West,26
O1040288,535,South,58
O1040289,593,East,61
O1040290,342,South,11
O1040291,189,North,55
O1040292,860,West,13
O1040293,288,East,2
O1040294,134,West,16
O1040295,332,North,93
O1040296,540,West,97
O1040297,582,West,10
O1040298,228,South,48
O1040299,160,South,54
O1040300,470,South,35
O1040301,522,South,89
O1040302,706,South,111
O1040303,666,South,51
O1040304,434,South,2
O1040305,255,East,174
O1040306,317,East,16
O1040307,357,North,43
O1040308,255,North,32
O1040309,693,South,23
O1040310,674,South,14
O1040311,201,East,76
O1040312,343,South,7
O1040313,1131,East,120
O1040314,722,North,72
O1040315,443,West,56
O1040316,698,North,50
O1040317,920,South,37
O1040318,423,East,8
O1040319,205,North,61
O1040320,620,West,24
O1040321,636,South,97
O1040322,244,West,39
O1040323,460,South,54
O1040324,272,North,100
O1040325,177,South,23
O1040326,450,West,13
O1040327,834,North,65
O1040328,474,South,124
O1040329,441,North,113
O1040330,207,West,204
O1040331,552,West,34
O1040332,306,North,87
O1040333,273,North,198
O1040334,627,South,62
O1040335,220,North,41
O1040336,363,North,82
O1040337,227,South,12
O1040338,347,South,41
O1040339,135,North,53
O1040340,529,West,69
O1040341,490,East,10
O1040342,1198,North,22
O1040343,455,South,21
O1040344,257,North,37
O1040345,662,East,38
O1040346,655,North,49
O1040347,775,North,113
O1040348,151,West,91
O1040349,284,South,6
O1040350,256,West,2
O1040351,866,East,5
O1040352,604,South,53
O1040353,710,East,24
O1040354,235,North,94
O1040355,431,South,66
O1040356,179,West,13
O1040357,232,West,15
O1040358,429,East,95
O1040359,451,South,65
O1040360,491,West,26
O1040361,291,West,157
O1040362,499,North,29
O1040363,404,North,7
O1040364,884,West,14
O1040365,326,West,18
O1040366,161,West,181
O1040367,549,North,38
O1040368,477,East,63
O1040369,259,North,9
O1040370,343,South,44
O1040371,445,West,116
O1040372,334,West,2
O1040373,232,North,74
O1040374,365,South,98
O1040375,628,North,2
O1040376,337,North,34
O1040377,448,North,34
O1040378,368,North,128
O1040379,218,North,31
O1040380,383,West,114
O1040381,323,South,15
O1040382,589,West,2
O1040383,748,North,21
O1040384,627,South,144
O1040385,279,South,22
O1040386,226,West,17
O1040387,189,North,4
O1040388,439,East,19
O1040389,283,East,2
O1040390,231,South,8
O1040391,1076,North,115
O1040392,514,South,44
O1040393,477,South,52
O1040394,466,South,19
O1040395,906,East,121
O1040396,371,North,16
O1040397,549,North,2
O1040398,634,West,20
O1040399,1021,East,172
O1040400,403,South,12
O1040401,748,East,102
O1040402,162,North,69
O1040403,1163,South,232
O1040404,498,North,54
O1040405,589,North,37
O1040406,212,South,6
O1040407,206,East,68
O1040408,292,West,16
O1040409,407,East,13
O1040410,355,North,16
O1040411,329,East,18
O1040412,366,South,96
O1040413,126,North,41
O1040414,499,East,132
O1040415,371,South,120
O1040416,649,North,34
O1040417,318,North,24
O1040418,335,North,25
O1040419,437,South,8
O1040420,568,West,56
O1040421,717,East,3
O1040422,395,South,85
O1040423,500,West,8
O1040424,410,South,96
O1040425,348,West,121
O1040426,154,West,26
O1040427,447,West,44
O1040428,256,West,15
O1040429,624,West,41
O1040430,261,North,46
O1040431,304,West,4
O1040432,267,North,21
O1040433,527,South,175
O1040434,347,North,47
O1040435,536,South,6
O1040436,106,North,48
O1040437,1093,West,64
O1040438,243,East,32
O1040439,592,North,95
O1040440,518,West,84
O1040441,576,East,17
O1040442,268,North,39
O1040443,341,South,53
O1040444,492,North,89
O1040445,404,North,30
O1040446,256,East,37
O1040447,537,North,10
O1040448,1264,North,2
O1040449,327,East,114
O1040450,515,West,44
O1040451,452,North,86
O1040452,335,West,33
O1040453,604,North,29
O1040454,600,South,216
O1040455,306,East,150
O1040456,826,East,54
O1040457,406,West,21
O1040458,691,East,86
O1040459,479,South,24
O1040460,411,North,17
O1040461,402,East,2
O1040462,566,West,67
O1040463,233,West,4
O1040464,486,East,7
O1040465,777,East,116
O1040466,521,North,44
O1040467,168,North,9
O1040468,202,South,11
O1040469,408,North,109
O1040470,272,North,26
O1040471,629,East,97
O1040472,318,North,33
O1040473,531,North,3
O1040474,1064,East,29
O1040475,408,West,91
O1040476,243,North,302
O1040477,492,South,7
O1040478,465,West,12
O1040479,457,West,193
O1040480,800,West,133
O1040481,223,South,67
O1040482,665,North,29
O1040483,298,East,66
O1040484,805,South,7
O1040485,140,West,4
O1040486,1231,East,105
O1040487,352,South,29
O1040488,220,West,81
O1040489,635,West,26
O1040490,521,North,162
O1040491,506,South,132
O1040492,642,South,57
O1040493,411,North,64
O1040494,349,North,62
O1040495,226,North,4
O1040496,381,West,101
O1040497,312,East,97
O1040498,402,North,107
O1040499,427,East,16
O1040500,962,East,74
O1040501,278,South,71
O1040502,376,South,22
O1040503,325,East,42
O1040504,200,West,13
O1040505,1730,West,38
O1040506,253,East,11
O1040507,485,West,91
O1040508,944,East,6
O1040509,217,East,22
O1040510,625,West,55
O1040511,187,West,70
O1040512,270,West,227
O1040513,534,South,21
O1040514,352,North,114
O1040515,835,West,37
O1040516,430,East,11
O1040517,523,East,3
O1040518,286,North,87
O1040519,240,West,75
O1040520,226,East,44
O1040521,253,South,40
O1040522,285,South,37
O1040523,719,West,110
O1040524,494,North,35
O1040525,213,North,137
O1040526,328,West,57
O1040527,397,East,104
O1040528,1749,North,32
O1040529,405,East,17
O1040530,506,South,29
O1040531,246,South,70
O1040532,578,North,7
O1040533,805,North,106
O1040534,374,South,90
O1040535,549,South,46
O1040536,538,North,30
O1040537,418,South,104
O1040538,769,South,253
O1040539,271,South,113
O1040540,261,South,14
O1040541,404,North,31
O1040542,335,North,29
O1040543,94,West,137
O1040544,280,West,22
O1040545,139,West,2
O1040546,344,South,52
O1040547,576,North,43
O1040548,414,South,20
O1040549,431,East,201
O1040550,373,East,160
O1040551,448,East,53
O1040552,1657,North,2
O1040553,338,West,366
O1040554,401,East,23
O1040555,262,West,112
O1040556,156,East,7
O1040557,461,South,31
O1040558,710,North,43
O1040559,1287,South,4
O1040560,367,North,6
O1040561,354,West,31
O1040562,644,South,10
O1040563,950,West,29
O1040564,217,South,109
O1040565,562,North,24
O1040566,1006,West,119
O1040567,356,South,2
O1040568,226,West,26
O1040569,597,South,156
O1040570,206,North,55
O1040571,732,North,27
O1040572,1092,North,145
O1040573,314,South,40
O1040574,924,South,2
O1040575,553,West,13
O1040576,807,West,53
O1040577,292,South,25
O1040578,551,East,41
O1040579,455,North,16
O1040580,272,West,19
O1040581,338,South,9
O1040582,538,East,9
O1040583,230,South,25
O1040584,221,East,91
O1040585,213,West,165
O1040586,274,South,48
O1040587,466,North,2
O1040588,313,North,81
O1040589,764,East,162
O1040590,196,South,68
O1040591,521,South,111
O1040592,336,West,10
O1040593,383,West,6
O1040594,568,East,97
O1040595,108,North,61
O1040596,139,South,51
O1040597,391,West,42
O1040598,361,South,24
O1040599,198,West,129
O1040600,1099,North,7
O1040601,226,South,172
O1040602,309,North,108
O1040603,717,East,52
O1040604,288,West,29
O1040605,261,North,33
O1040606,490,South,34
O1040607,278,North,42
O1040608,491,North,45
O1040609,521,South,2
O1040610,488,South,13
O1040611,727,West,54
O1040612,333,West,43
O1040613,314,North,61
O1040614,387,North,75
O1040615,98,North,19
O1040616,449,North,98
O1040617,342,South,23
O1040618,488,South,33
O1040619,258,North,87
O1040620,790,North,110
O1040621,364,South,253
O1040622,613,North,129
O1040623,313,North,45
O1040624,509,South,137
O1040625,185,West,55
O1040626,135,East,5
O1040627,364,North,13
O1040628,399,East,52
O1040629,384,South,40
O1040630,349,North,146
O1040631,330,South,129
O1040632,565,West,60
O1040633,984,North,5
O1040634,1471,South,21
O1040635,697,South,10
O1040636,129,East,6
O1040637,682,South,42
O1040638,678,South,43
O1040639,384,South,37
O1040640,641,West,2
O1040641,483,North,5
O1040642,400,North,53
O1040643,458,West,31
O1040644,306,South,11
O1040645,161,North,41
O1040646,158,West,110
O1040647,638,East,27
O1040648,242,North,2
O1040649,188,East,38
O1040650,186,North,8
O1040651,318,South,19
O1040652,861,South,10
O1040653,375,East,36
O1040654,197,North,2
O1040655,846,North,47
O1040656,475,West,21
O1040657,339,West,145
O1040658,514,West,4
O1040659,406,North,16
O1040660,282,North,9
O1040661,307,West,22
O1040662,217,North,60
O1040663,319,East,124
O1040664,642,West,43
O1040665,634,West,66
O1040666,369,South,177
O1040667,371,East,47
O1040668,241,South,176
O1040669,492,South,62
O1040670,202,East,13
O1040671,611,West,35
O1040672,497,South,47
O1040673,353,South,25
O1040674,502,South,4
O1040675,340,West,30
O1040676,443,East,16
O1040677,449,South,35
O1040678,723,East,51
O1040679,515,North,82
O1040680,682,North,5
O1040681,491,South,82
O1040682,392,East,12
O1040683,522,North,85
O1040684,479,North,5
O1040685,337,West,116
O1040686,200,North,68
O1040687,311,North,23
O1040688,310,South,2
O1040689,533,West,3
O1040690,391,South,156
O1040691,269,North,264
O1040692,372,North,16
O1040693,344,East,7
O1040694,255,West,20
O1040695,840,East,28
O1040696,368,West,50
O1040697,272,West,196
O1040698,176,East,2
O1040699,421,East,42
O1040700,523,East,71
O1040701,291,West,21
O1040702,433,East,30
O1040703,234,East,29
O1040704,360,South,44
O1040705,694,South,40
O1040706,359,West,4
O1040707,292,West,22
O1040708,789,North,31
O1040709,445,North,14
O1040710,314,South,57
O1040711,262,North,64
O1040712,227,West,35
O1040713,499,East,22
O1040714,592,West,41
O1040715,403,East,74
O1040716,365,East,31
O1040717,541,North,14
O1040718,199,West,64
O1040719,419,South,43
O1040720,407,South,67
O1040721,496,West,7
O1040722,513,North,34
O1040723,329,East,10
O1040724,1020,West,16
O1040725,235,North,61
O1040726,318,West,66
O1040727,620,East,48
O1040728,294,South,293
O1040729,427,North,14
O1040730,309,East,19
O1040731,332,West,2
O1040732,211,South,112
O1040733,590,South,55
O1040734,597,South,33
O1040735,596,East,15
O1040736,325,West,44
O1040737,476,East,24
O1040738,1094,South,18
O1040739,466,East,148
O1040740,226,South,140
O1040741,263,East,41
O1040742,257,South,131
O1040743,781,North,25
O1040744,491,South,183
O1040745,184,North,45
O1040746,774,North,74
O1040747,536,North,40
O1040748,440,West,71
O1040749,861,North,22
O1040750,360,East,83
O1040751,797,North,5
O1040752,134,West,34
O1040753,280,West,252
O1040754,599,North,27
O1040755,934,West,76
O1040756,219,South,277
O1040757,327,West,18
O1040758,438,South,330
O1040759,252,East,267
O1040760,354,North,83
O1040761,890,North,68
O1040762,241,North,87
O1040763,358,North,59
O1040764,462,South,159
O1040765,509,East,11
O1040766,262,North,48
O1040767,369,North,12
O1040768,349,South,15
O1040769,470,South,180
O1040770,224,East,19
O1040771,762,North,150
O1040772,459,East,121
O1040773,688,North,7
O1040774,303,South,125
O1040775,219,North,17
O1040776,250,South,204
O1040777,573,North,227
O1040778,324,East,74
O1040779,179,East,20
O1040780,442,East,15
O1040781,344,East,103
O1040782,348,North,12
O1040783,172,South,28
O1040784,190,South,14
O1040785,307,East,7
O1040786,254,East,30
O1040787,303,West,174
O1040788,612,North,39
O1040789,237,North,43
O1040790,257,North,134
O1040791,310,West,131
O1040792,249,South,207
O1040793,362,East,53
O1040794,674,South,3
O1040795,349,South,8
O1040796,459,East,51
O1040797,126,South,11
O1040798,420,North,86
O1040799,844,South,34
O1040800,424,West,37
O1040801,430,South,3
O1040802,465,West,20
O1040803,884,South,43
O1040804,794,East,22
O1040805,242,South,91
O1040806,736,South,10
O1040807,803,East,16
O1040808,172,East,35
O1040809,409,East,18
O1040810,525,East,75
O1040811,99,West,121
O1040812,287,North,175
O1040813,282,West,14
O1040814,292,South,86
O1040815,680,North,200
O1040816,392,North,41
